,Name,Party,Start Date,End Date,Wikidata_ID,gender,birthday,twitter_username,twitter_numeric_user_id,subscriber_count,start_date,point_in_time,period,Location,Age,Seniority,Image_URL
8,Sandra Beckerman,SP,,,Q28373519,female,+1983-03-31T00:00:00Z,sandrabeckerman,sandrabeckerman,8105.0,+2014-06-04T00:00:00Z,+2020-04-23T00:00:00Z,2024,Groningen,40 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/0ea8e29d-3bfe-4982-8594-9350b527d553_1614.jpg?itok=Bbxk9o1w
9,Mirjam Bikker,ChristenUnie,,,Q20100030,female,+1982-01-01T00:00:00Z,mirjambikker,mirjambikker,,+2010-03-01T00:00:00Z,+2021-03-29T00:00:00Z,2024,Gouda,41 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/b53f74bf-e57c-4e01-8d65-de2f319f44db_1614.jpg?itok=qgHKW-zQ
10,Reinder Blaauw,PVV,,,Q123176034,male,+1994-03-04T00:00:00Z,,,,,,2024,Winschoten,29 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/2b7a3c5f-dad6-4ad9-888f-732323d8a3be_1291.jpg?itok=-disA5V_
11,Henri Bontenbal,CDA,,,Q106975619,male,+1982-11-10T00:00:00Z,HenriBontenbal,HenriBontenbal,,,,2024,Ridderkerk,41 jaar,960 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/942a29b8-057f-4dba-a8cd-3c35e5a81aaf_1614.jpg?itok=93Ar3SR5
12,Maikel Boon,PVV,,,Q28861893,male,+1982-00-00T00:00:00Z,,,,,,2024,Bergen op Zoom,41 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/0004fa63-2652-43fe-9866-4130ca4652d8_1291.jpg?itok=ONJ-qe0J
13,Vincent van den Born,PVV,,,Q123176044,male,+1967-02-01T00:00:00Z,,,,,,2024,Den Helder,57 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/dcae101d-38ab-4c9c-8895-7aa40bf04cf6_1291.jpg?itok=JwfE5QBf
14,Martin Bosma,PVV,,,Q3180577,male,+1964-07-16T00:00:00Z,Martinbosma_pvv,Martinbosma_pvv,30265.0,+2014-08-07T00:00:00Z,+2020-04-26T00:00:00Z,2024,Amsterdam,59 jaar,6292 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/034829b1-019f-4ee2-8961-83e82ac2eaa3_1614.jpg?itok=8o1MscJo
15,Derk Boswijk,CDA,,,Q106214765,male,+1989-04-08T00:00:00Z,DerkBoswijk,DerkBoswijk,,,,2024,Kockengen,34 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/1e8aa099-9c94-432d-bff7-ac9fe20ff3ff_1614.jpg?itok=GjLzwLjE
16,Willem Boutkan,PVV,,,Q123176043,male,+1955-05-14T00:00:00Z,,,,,,2024,Almere,68 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/511b1960-3673-4762-98fb-bd4ce4d2e24b_1291.jpg?itok=FnrkLGDd
17,Ruben Brekelmans,VVD,,,Q106119770,male,+1986-07-18T00:00:00Z,rubenbrekelmans,rubenbrekelmans,,+2011-03-26T00:00:00Z,+2021-03-23T00:00:00Z,2024,Oisterwijk,37 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/e5c4753f-d2d8-4a4a-ae9d-62118892a731_1614.jpg?itok=2w4dktnf
18,Laura Bromet,GroenLinks-PvdA,,,Q27646718,female,+1970-01-17T00:00:00Z,LauraBromet,LauraBromet,8320.0,+2009-01-22T00:00:00Z,+2020-04-26T00:00:00Z,2024,Monnickendam,54 jaar,2085 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/ccea26dd-dcae-4174-8945-ec5cb568e951_1614.jpg?itok=y8im-7cc
19,Faith Bruyning,Nieuw Sociaal Contract,,,Q123173875,female,+1988-01-26T00:00:00Z,,,,,,2024,Almere,36 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/0099298f-7327-4a49-823e-79e1435bb149_1291.jpg?itok=u4xkUDuA
20,Eric van der Burg,VVD,,,Q2084799,male,+1965-10-09T00:00:00Z,,,,,,2024,Amsterdam,58 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/ad900f22-2dd0-4525-bb71-96550fa7985f_1291.jpg?itok=vWgrP4zv
21,Julian Bushoff,GroenLinks-PvdA,,,Q105835852,male,+1997-03-21T00:00:00Z,julianbushoff,julianbushoff,,+2016-07-25T00:00:00Z,+2021-03-15T00:00:00Z,2024,Groningen,26 jaar,456 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/a824c21d-055a-49ed-a060-a1c7af3262df_1614.jpg?itok=EA-LzHzf
22,Thom van Campen,VVD,,,Q106119764,male,+1990-01-18T00:00:00Z,ThomvCampen,ThomvCampen,,+2009-05-22T00:00:00Z,+2021-03-29T00:00:00Z,2024,Zwolle,34 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/bf494e35-c009-4c74-a5c6-3cb2cd26bb51_1614.jpg?itok=ZBt1PXzS
23,Don Ceder,ChristenUnie,,,Q28861455,male,+1989-10-20T00:00:00Z,DonCeder,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2024,Amsterdam,34 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/7cbb2d95-46b2-4fcb-b129-9505f56e7f07_1614.jpg?itok=lPJWc2j2
24,Glimina Chakor,GroenLinks-PvdA,,,Q106162879,female,+1976-03-26T00:00:00Z,GliminaChakor,GliminaChakor,,,,2024,Groningen,47 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/db9b7377-3b52-459d-827f-ed370b4e45c7_1291.jpg?itok=Za_HM1en
25,René Claassen,PVV,,,Q123176033,male,+1971-07-13T00:00:00Z,,,,,,2024,Landgraaf,52 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/510ebeb6-5625-4a9f-9853-36bcd54728e0_1291.jpg?itok=99AToGZc
26,Patrick Crijns,PVV,,,Q123176045,male,+1984-07-25T00:00:00Z,,,,,,2024,Landgraaf,39 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/a9eec08a-b5b5-45b7-b173-4261be0942a2_1291.jpg?itok=6Arh7SjF
27,Laurens Dassen,Volt,,,Q105703729,male,+1985-10-19T00:00:00Z,DassenLaurens,DassenLaurens,,,,2024,'s-Gravenhage,38 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/a68468b6-51ea-440c-9387-b44ba10ad8b6_1613.jpg?itok=g1j3u_i6
28,Marco Deen,PVV,,,Q123176037,male,+1968-06-08T00:00:00Z,,,,,,2024,Zandvoort,55 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/4506cae7-6061-4aa1-be35-69e98028574f_1291.jpg?itok=3fHtOZcp
29,Tony van Dijck,PVV,,,Q2797379,male,+1963-09-13T00:00:00Z,,,,,,2024,'s-Gravenhage,60 jaar,6292 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/a396ae20-6309-456b-a5ae-e4068dea8a67_1614.jpg?itok=MjeO0bCR
30,Inge van Dijk,CDA,,,Q106090816,female,+1975-05-06T00:00:00Z,i_dijk,i_dijk,,,,2024,Gemert,48 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/1ee767b9-67f3-47e5-9e28-045da1c37b05_1614.jpg?itok=BZqcEveB
31,Jimmy Dijk,SP,,,Q28861260,male,+1985-01-01T00:00:00Z,jimmydijk,jimmydijk,,+2010-12-29T00:00:00Z,+2021-03-29T00:00:00Z,2024,Groningen,38 jaar,308 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/990b2d9b-0b83-4dde-ab04-5cd5d8c5c4d3_1291.jpg?itok=pBlc9kje
32,Emiel van Dijk,PVV,,,Q28861874,male,+1985-03-22T00:00:00Z,,,,,,2024,'s-Gravenhage,38 jaar,1026 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/81552958-ef83-4fab-8a92-6e5b1975c9ef_1291.jpg?itok=LR9fHl-i
33,Diederik van Dijk,SGP,,,Q20026742,male,+1971-11-22T00:00:00Z,djhvandijk,djhvandijk,3382.0,+2010-02-04T00:00:00Z,+2020-04-30T00:00:00Z,2024,Benthuizen,52 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/dd85a3cc-916a-4f94-aaed-cb341eb6a036_1291.jpg?itok=C3CPmYex
34,Olger van Dijk,Nieuw Sociaal Contract,,,Q14853562,male,+1979-01-04T00:00:00Z,,,,,,2024,Amersfoort,45 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/9adb4cfd-283a-4a40-85e4-efd7d9d77f7d_1291.jpg?itok=y_-9hwGM
35,Sarah Dobbe,SP,,,Q39169000,female,+1979-04-05T00:00:00Z,sarahdobbe,sarahdobbe,754.0,+2011-03-10T00:00:00Z,+2020-04-23T00:00:00Z,2024,Arnhem,44 jaar,70 dagen,
36,Joost Eerdmans,JA21,,,Q2350960,male,+1971-01-09T00:00:00Z,,,,,,2024,Rotterdam,53 jaar,2709 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/c6e26bd3-724f-45d3-93af-ef431e6fcd42_1291.jpg?itok=kKwKQ-uX
37,Wendy van Eijk,VVD,,,Q123175892,female,+1973-02-14T00:00:00Z,,,,,,2024,Weert,51 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/05ca01ed-8f7f-4e1c-850e-3a480c38e775_1291.jpg?itok=L-V6jQ4F
38,Ulysse Ellian,VVD,,,Q96479417,male,+1988-09-17T00:00:00Z,UlysseEllian,UlysseEllian,,,,2024,Almere,35 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/ea21d788-7cfe-41ff-b22f-0664397139af_1614.jpg?itok=JXXOHsIf
39,Doğukan Ergin,DENK,,,Q122451915,male,+1992-03-27T00:00:00Z,,,,,,2024,Schiedam,31 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/02da66c7-029f-4207-a00d-21babf0d3cc6_1291.jpg?itok=NN0Zb5On
40,Silvio Erkens,VVD,,,Q106119766,male,+1990-08-07T00:00:00Z,SilvioErkens,SilvioErkens,,+2017-07-26T00:00:00Z,+2021-03-29T00:00:00Z,2024,Kerkrade,33 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/9c8bc5bc-8d13-4c11-be37-57a43a1d734b_1614.jpg?itok=2ZPQpFXC
41,Eric Esser,PVV,,,Q123176042,male,+1985-03-18T00:00:00Z,,,,,,2024,'s-Hertogenbosch,38 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/c7cd9800-ef47-4739-81da-041bae01039b_1291.jpg?itok=XNxu4uV0
42,Marjolein Faber-van de Klashorst,PVV,,,Q13815905,female,+1960-06-16T00:00:00Z,,,,,,2024,Hoevelaken,63 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/fe1727e3-35bc-4b62-869b-be60b0c861f7_1291.jpg?itok=_FflE4Ho
43,André Flach,SGP,,,Q110552900,male,+1976-04-23T00:00:00Z,,,,,,2024,Hendrik-Ido-Ambacht,47 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/2bea63db-715f-401f-b710-e91c7650df0c_1291.jpg?itok=JWqResD6
44,Geert Gabriëls,GroenLinks-PvdA,,,Q106162828,male,+1979-10-30T00:00:00Z,geert_gabriels,geert_gabriels,,+2011-09-15T00:00:00Z,+2021-03-29T00:00:00Z,2024,Weert,44 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/d12a0d24-8a15-4a2a-8b9d-97e91ac9ac3f_1291.jpg?itok=89lh21s7
45,Dion Graus,PVV,,,Q2285105,male,+1967-03-19T00:00:00Z,RidderDionGraus,RidderDionGraus,,+2012-08-14T00:00:00Z,+2020-03-24T00:00:00Z,2024,Heerlen,56 jaar,6292 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/819764fa-3a17-467b-8327-30899ed083b6_1291.jpg?itok=e2n6Z6ck
46,Pieter Grinwis,ChristenUnie,,,Q28861483,male,+1979-00-00T00:00:00Z,Pieter_Grinwis,Pieter_Grinwis,,+2013-09-04T00:00:00Z,+2021-03-29T00:00:00Z,2024,'s-Gravenhage,44 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/d38ca3cf-9803-48dc-8592-c67c4430168e_1614.jpg?itok=0NJ1ovOv
47,Peter de Groot,VVD,,,Q106119760,male,+1980-05-09T00:00:00Z,pedegro,pedegro,,+2010-02-03T00:00:00Z,+2021-03-23T00:00:00Z,2024,Harderwijk,43 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/a0b48551-42b7-4c55-9556-6b997d978ff2_1614.jpg?itok=t8zlfv3O
48,Tjeerd de Groot,D66,,,Q28860874,male,+1968-04-10T00:00:00Z,,,,,,2024,Woudsend,55 jaar,2519 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/762e0f40-f100-4896-85a2-b1d8818fae41_1285.jpg?itok=bvl1rihS
49,Peter van Haasen,PVV,,,Q123176046,male,+1960-06-21T00:00:00Z,,,,,,2024,Zaandam,63 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/380f0351-964c-4c17-a5d6-cabb5ff3f1d4_1291.jpg?itok=4OC8Ebj4
50,Eelco Heinen,VVD,,,Q106119762,male,+1981-04-27T00:00:00Z,eelcoheinen,eelcoheinen,,+2013-05-20T00:00:00Z,+2021-03-29T00:00:00Z,2024,'s-Gravenhage,42 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/a3b17348-54cf-4bca-82d4-e62bd46c2fbc_1614.jpg?itok=cQuR5tW1
51,Lilian Helder,BBB,,,Q2854502,female,+1973-05-30T00:00:00Z,lilianhelderpvv,lilianhelderpvv,16255.0,+2010-11-06T00:00:00Z,+2020-04-15T00:00:00Z,2024,Venlo,50 jaar,4998 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/74b44968-d1f2-482a-a365-1fbb4cbda7f9_1614.jpg?itok=aKa-rgyv
52,Sophie Hermans,VVD,,,Q74468310,,,,,,,,2024,Vreeland,42 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/b8663b71-f92b-4d2b-a06b-f78dba168d98_1614.jpg?itok=wcLLX6zd
53,Rosanne Hertzberger,Nieuw Sociaal Contract,,,Q29317688,female,+1984-09-09T00:00:00Z,ryhertzberger,ryhertzberger,,+2009-04-23T00:00:00Z,+2020-03-18T00:00:00Z,2024,Rotterdam,39 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/5c210796-8517-4874-97c8-f9e15af72695_1291.jpg?itok=yDSFG-b_
54,Hidde Heutink,PVV,,,Q110567942,male,+1993-07-01T00:00:00Z,,,,,,2024,Enschede,30 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/33290394-05f7-44c4-9187-7c6ec6059c27_1291.jpg?itok=O29v_KI5
55,Eddy van Hijum,Nieuw Sociaal Contract,,,Q3029970,male,+1972-04-17T00:00:00Z,vanHijum,vanHijum,,+2009-06-20T00:00:00Z,+2020-02-29T00:00:00Z,2024,Laag Zuthem,51 jaar,4166 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/61721e3f-a394-42ff-9885-8a58aa1d1612_1291.jpg?itok=C-AASHLV
56,Jacqueline van den Hil,VVD,,,Q106119767,female,+1968-03-20T00:00:00Z,,,,,,2024,Goes,55 jaar,1051 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/8509e44d-0f9b-413a-a2cd-f64d656c3955_1285.jpg?itok=PDh0YcV1
57,Daniëlle Hirsch,GroenLinks-PvdA,,,Q28860463,female,+1968-04-05T00:00:00Z,Danielle_H_BE,Danielle_H_BE,,+2013-01-14T00:00:00Z,+2021-03-29T00:00:00Z,2024,Amsterdam,55 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/d516ef2b-8d19-4a06-8f98-848761b1ed0c_1290.jpg?itok=NJHYAlr9
58,Patrick van der Hoeff,PVV,,,Q123176036,male,+1975-10-16T00:00:00Z,,,,,,2024,Philippine,48 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/968da879-408b-418d-ace5-7b3f12bb6c02_1291.jpg?itok=9PKomtnq
59,Harm Holman,Nieuw Sociaal Contract,,,Q123174051,male,+1957-07-27T00:00:00Z,,,,,,2024,Roden,66 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/81774f5d-f9f4-4991-9d42-11c6f49bd575_1291.jpg?itok=5pOXUkxn
60,Habtamu de Hoop,GroenLinks-PvdA,,,Q55221617,male,+1998-04-16T00:00:00Z,habtamudehoop,habtamudehoop,,+2011-07-12T00:00:00Z,+2021-03-15T00:00:00Z,2024,Wommels,25 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/e70c3ee3-cca2-4521-abea-b124dcec0952_1291.jpg?itok=d40PfqLC
61,Pepijn van Houwelingen,FVD,,,Q105710021,male,+1980-00-00T00:00:00Z,,,,,,2024,'s-Gravenhage,43 jaar,1014 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/64f39510-b420-4b01-8b5e-2b2f2b0aad91_635.jpg?itok=cNKcnrXn
62,Folkert Idsinga,Nieuw Sociaal Contract,,,Q106119773,male,+1971-12-22T00:00:00Z,folkertidsinga,folkertidsinga,,+2021-01-14T00:00:00Z,+2021-06-14T00:00:00Z,2024,Amsterdam,52 jaar,965 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/7954eb2c-1bf5-42af-80dc-85f29b367db0_1291.jpg?itok=GV7g5RjK
63,Daniëlle Jansen,Nieuw Sociaal Contract,,,Q81911425,female,,,,,,,2024,Groningen,53 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/20152d9b-71f1-48de-b44c-e9e5eb3d0498_1291.jpg?itok=R-gC2hAS
64,Rob Jetten,D66,,,Q28860866,male,+1987-03-25T00:00:00Z,RobJetten,RobJetten,36026.0,+2009-04-26T00:00:00Z,+2020-04-27T00:00:00Z,2024,Ubbergen,36 jaar,1832 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/49be3576-cea3-46c0-87eb-89beb108248d_1291.jpg?itok=p8sP-m3y
65,Léon de Jong,PVV,,,Q518659,male,+1982-08-31T00:00:00Z,leondejong,leondejong,11132.0,+2009-12-15T00:00:00Z,+2020-04-22T00:00:00Z,2024,'s-Gravenhage,41 jaar,3352 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/92fe14f9-9abe-4759-b311-8b635302c2f2_1614.jpg?itok=PVkmiqc3
66,Agnes Joseph,Nieuw Sociaal Contract,,,Q123173997,female,+1980-04-15T00:00:00Z,,,,,,2024,Soest,43 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/7a9eb6c1-368c-48b7-a825-699dfc7c5a0c_1291.jpg?itok=Y_AAGtmp
67,Isa Kahraman,Nieuw Sociaal Contract,,,Q122841376,male,+1974-04-01T00:00:00Z,,,,,,2024,Rijssen,49 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/95dfc7e8-9961-47e1-9e85-fe82b6f3807c_1291.jpg?itok=AQ4qiBbL
68,Roelien Kamminga,VVD,,,Q106119763,female,+1978-04-13T00:00:00Z,KammingaRJ,KammingaRJ,,+2013-11-09T00:00:00Z,+2021-03-29T00:00:00Z,2024,Zuidbroek,45 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/f23be4bd-7b2b-45dd-be84-4f76f11b624a_1614.jpg?itok=7Ffg6F6b
69,Barbara Kathmann,GroenLinks-PvdA,,,Q74997605,female,+1978-05-12T00:00:00Z,barbarakathmann,barbarakathmann,,+2010-03-18T00:00:00Z,+2021-03-15T00:00:00Z,2024,Rotterdam,45 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/9e79de98-e914-4dc8-8dc7-6d7cb09b93d7_1613.jpg?itok=ubyAkrzJ
70,Mona Keijzer,BBB,,,Q94229,female,+1968-10-09T00:00:00Z,MonaKeijzer,MonaKeijzer,41478.0,+2009-06-21T00:00:00Z,+2020-04-26T00:00:00Z,2024,Edam,55 jaar,2119 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/8c5a8186-8f46-4bca-956d-06d4fa521635_1291.jpg?itok=b8-4uRtr
71,Bart van Kent,SP,,,Q28861218,male,+1983-12-18T00:00:00Z,bartvankent,bartvankent,3207.0,+2010-10-24T00:00:00Z,+2020-04-19T00:00:00Z,2024,'s-Gravenhage,40 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/196d0048-0369-4786-ba81-bda9da8c3636_1614.jpg?itok=Sp6j5jpR
72,Arend Kisteman,VVD,,,Q123175897,male,+1984-05-13T00:00:00Z,,,,,,2024,Zwolle,39 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/e0ccfbe3-9f51-4eaa-8ed6-c1ba3f6236b5_1291.jpg?itok=oPnwvz0v
73,Jesse Klaver,GroenLinks-PvdA,,,Q2354753,male,+1986-05-01T00:00:00Z,jesseklaver,jesseklaver,244184.0,+2008-11-16T00:00:00Z,+2018-05-10T00:00:00Z,2024,'s-Gravenhage,37 jaar,4997 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/0d036fcf-a456-4798-9b76-3f44eb74a451_1614.jpg?itok=RjMOzq7M
74,Marieke Koekkoek,Volt,,,Q105703739,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,KoekkoekMarieke,,,,2024,Utrecht,34 jaar,945 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/d34e1efc-fbba-4ad8-823a-61bc3f25d580_1614.jpg?itok=0xN2uSHV
75,Alexander Kops,PVV,,,Q17427994,male,+1984-11-23T00:00:00Z,kopspvv,kopspvv,4178.0,+2014-06-21T00:00:00Z,+2020-04-22T00:00:00Z,2024,Overasselt,39 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/77c541d2-49e3-483f-869d-134df420c5ea_1614.jpg?itok=R_P7VTWj
76,Daan de Kort,VVD,,,Q106119769,male,+1992-07-15T00:00:00Z,Daandekort92,Daandekort92,,+2011-03-11T00:00:00Z,+2021-03-29T00:00:00Z,2024,Veldhoven,31 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/8767e9de-869e-4e8a-940f-1a63d15eab3c_1614.jpg?itok=P90Q7dAc
77,Ines Kostić,PvdD,,,Q28857876,other/unknown,+1984-10-21T00:00:00Z,InesKostic,InesKostic,,+2015-04-30T00:00:00Z,+2023-03-13T00:00:00Z,2024,Hilversum,39 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/9e16daf1-18e6-4563-b371-aa50c31b79f6_1291.jpg?itok=9ZHGolxv
78,Suzanne Kröger,GroenLinks-PvdA,,,Q28860432,female,+1976-06-06T00:00:00Z,suzanne_GL,suzanne_GL,,+2011-03-13T00:00:00Z,+2020-12-29T00:00:00Z,2024,Amsterdam,47 jaar,2316 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/89d70a20-bd10-46ed-866a-2c79362a0559_1291.jpg?itok=HNfFfYPh
79,Harmen Krul,CDA,,,Q116542370,male,+1994-05-19T00:00:00Z,HarmenKrul,HarmenKrul,,,,2024,Den Helder,29 jaar,379 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/36ed934d-56c7-4903-a0a8-a9f186d5a96f_1614.jpg?itok=uMHSFR3l
80,Esmah Lahlah,GroenLinks-PvdA,,,Q112673050,female,+1979-10-13T00:00:00Z,a_lahlah,a_lahlah,,,,2024,Tilburg,44 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/71c301a1-74a2-433b-9810-c1f15bf86736_1291.jpg?itok=KhWU_hmC
81,Tom van der Lee,GroenLinks-PvdA,,,Q2425518,male,+1964-07-09T00:00:00Z,TomvanderLee,TomvanderLee,,+2009-06-29T00:00:00Z,+2020-12-27T00:00:00Z,2024,Amsterdam,59 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/75a44c3a-5914-4c8e-9ca4-d987853f5844_1614.jpg?itok=K8khEoSz
